,tweet_id,name,stage,rating_numerator,rating_denominator
0,892420643555336193,Phineas,None,13,10
1,892420643555336193,Phineas,None,13,10
2,892420643555336193,Phineas,None,13,10
3,892420643555336193,Phineas,None,13,10
4,892177421306343426,Tilly,None,13,10
5,892177421306343426,Tilly,None,13,10
6,892177421306343426,Tilly,None,13,10
7,892177421306343426,Tilly,None,13,10
8,891815181378084864,Archie,None,12,10
9,891815181378084864,Archie,None,12,10
10,891815181378084864,Archie,None,12,10
11,891815181378084864,Archie,None,12,10
12,891689557279858688,Darla,None,13,10
13,891689557279858688,Darla,None,13,10
14,891689557279858688,Darla,None,13,10
15,891689557279858688,Darla,None,13,10
16,891327558926688256,Franklin,None,12,10
17,891327558926688256,Franklin,None,12,10
18,891327558926688256,Franklin,None,12,10
19,891327558926688256,Franklin,None,12,10
20,891087950875897856,None,None,13,10
21,891087950875897856,None,None,13,10
22,891087950875897856,None,None,13,10
23,891087950875897856,None,None,13,10
24,890971913173991426,Jax,None,13,10
25,890971913173991426,Jax,None,13,10
26,890971913173991426,Jax,None,13,10
27,890971913173991426,Jax,None,13,10
28,890729181411237888,None,None,13,10
29,890729181411237888,None,None,13,10
30,890729181411237888,None,None,13,10
31,890729181411237888,None,None,13,10
32,890609185150312448,Zoey,None,13,10
33,890609185150312448,Zoey,None,13,10
34,890609185150312448,Zoey,None,13,10
35,890609185150312448,Zoey,None,13,10
36,890240255349198849,Cassie,doggo,14,10
37,890240255349198849,Cassie,None,14,10
38,890240255349198849,Cassie,None,14,10
39,890240255349198849,Cassie,None,14,10
40,890006608113172480,Koda,None,13,10
41,890006608113172480,Koda,None,13,10
42,890006608113172480,Koda,None,13,10
43,890006608113172480,Koda,None,13,10
44,889880896479866881,Bruno,None,13,10
45,889880896479866881,Bruno,None,13,10
46,889880896479866881,Bruno,None,13,10
47,889880896479866881,Bruno,None,13,10
48,889665388333682689,None,None,13,10
49,889665388333682689,None,None,13,10
50,889665388333682689,None,None,13,10
51,889665388333682689,None,puppo,13,10
52,889638837579907072,Ted,None,12,10
53,889638837579907072,Ted,None,12,10
54,889638837579907072,Ted,None,12,10
55,889638837579907072,Ted,None,12,10
56,889531135344209921,Stuart,None,13,10
57,889531135344209921,Stuart,None,13,10
58,889531135344209921,Stuart,None,13,10
59,889531135344209921,Stuart,puppo,13,10
60,889278841981685760,Oliver,None,13,10
61,889278841981685760,Oliver,None,13,10
62,889278841981685760,Oliver,None,13,10
63,889278841981685760,Oliver,None,13,10
64,888917238123831296,Jim,None,12,10
65,888917238123831296,Jim,None,12,10
66,888917238123831296,Jim,None,12,10
67,888917238123831296,Jim,None,12,10
68,888804989199671297,Zeke,None,13,10
69,888804989199671297,Zeke,None,13,10
70,888804989199671297,Zeke,None,13,10
71,888804989199671297,Zeke,None,13,10
72,888554962724278272,Ralphus,None,13,10
73,888554962724278272,Ralphus,None,13,10
74,888554962724278272,Ralphus,None,13,10
75,888554962724278272,Ralphus,None,13,10
76,888078434458587136,Gerald,None,12,10
77,888078434458587136,Gerald,None,12,10
78,888078434458587136,Gerald,None,12,10
79,888078434458587136,Gerald,None,12,10
80,887705289381826560,Jeffrey,None,13,10
81,887705289381826560,Jeffrey,None,13,10
82,887705289381826560,Jeffrey,None,13,10
83,887705289381826560,Jeffrey,None,13,10
84,887517139158093824,such,None,14,10
85,887517139158093824,such,None,14,10
86,887517139158093824,such,None,14,10
87,887517139158093824,such,None,14,10
88,887473957103951883,Canela,None,13,10
89,887473957103951883,Canela,None,13,10
90,887473957103951883,Canela,None,13,10
91,887473957103951883,Canela,None,13,10
92,887343217045368832,None,None,13,10
93,887343217045368832,None,None,13,10
94,887343217045368832,None,None,13,10
95,887343217045368832,None,None,13,10
96,887101392804085760,None,None,12,10
97,887101392804085760,None,None,12,10
98,887101392804085760,None,None,12,10
99,887101392804085760,None,None,12,10
100,886983233522544640,Maya,None,13,10
101,886983233522544640,Maya,None,13,10
102,886983233522544640,Maya,None,13,10
103,886983233522544640,Maya,None,13,10
104,886736880519319552,Mingus,None,13,10
105,886736880519319552,Mingus,None,13,10
106,886736880519319552,Mingus,None,13,10
107,886736880519319552,Mingus,None,13,10
108,886680336477933568,Derek,None,13,10
109,886680336477933568,Derek,None,13,10
110,886680336477933568,Derek,None,13,10
111,886680336477933568,Derek,None,13,10
112,886366144734445568,Roscoe,None,12,10
113,886366144734445568,Roscoe,None,12,10
114,886366144734445568,Roscoe,pupper,12,10
115,886366144734445568,Roscoe,None,12,10
116,886258384151887873,Waffles,None,13,10
117,886258384151887873,Waffles,None,13,10
118,886258384151887873,Waffles,None,13,10
119,886258384151887873,Waffles,None,13,10
120,885984800019947520,Jimbo,None,12,10
121,885984800019947520,Jimbo,None,12,10
122,885984800019947520,Jimbo,None,12,10
123,885984800019947520,Jimbo,None,12,10
124,885528943205470208,Maisey,None,13,10
125,885528943205470208,Maisey,None,13,10
126,885528943205470208,Maisey,None,13,10
127,885528943205470208,Maisey,None,13,10
128,885311592912609280,Lilly,None,13,10
129,885311592912609280,Lilly,None,13,10
130,885311592912609280,Lilly,None,13,10
131,885311592912609280,Lilly,None,13,10
132,885167619883638784,None,None,13,10
133,885167619883638784,None,None,13,10
134,885167619883638784,None,None,13,10
135,885167619883638784,None,None,13,10
136,884925521741709313,Earl,None,12,10
137,884925521741709313,Earl,None,12,10
138,884925521741709313,Earl,None,12,10
139,884925521741709313,Earl,None,12,10
140,884876753390489601,Lola,None,13,10
141,884876753390489601,Lola,None,13,10
142,884876753390489601,Lola,None,13,10
143,884876753390489601,Lola,None,13,10
144,884562892145688576,Kevin,None,13,10
145,884562892145688576,Kevin,None,13,10
146,884562892145688576,Kevin,None,13,10
147,884562892145688576,Kevin,None,13,10
148,884441805382717440,None,None,14,10
149,884441805382717440,None,None,14,10
150,884441805382717440,None,None,14,10
151,884441805382717440,None,None,14,10
152,884162670584377345,Yogi,doggo,12,10
153,884162670584377345,Yogi,None,12,10
154,884162670584377345,Yogi,None,12,10
155,884162670584377345,Yogi,None,12,10
156,883838122936631299,Noah,None,12,10
157,883838122936631299,Noah,None,12,10
158,883838122936631299,Noah,None,12,10
159,883838122936631299,Noah,None,12,10
160,883482846933004288,Bella,None,5,10
161,883482846933004288,Bella,None,5,10
162,883482846933004288,Bella,None,5,10
163,883482846933004288,Bella,None,5,10
164,883360690899218434,Grizzwald,None,13,10
165,883360690899218434,Grizzwald,floofer,13,10
166,883360690899218434,Grizzwald,None,13,10
167,883360690899218434,Grizzwald,None,13,10
168,883117836046086144,None,None,13,10
169,883117836046086144,None,None,13,10
170,883117836046086144,None,None,13,10
171,883117836046086144,None,None,13,10
172,882992080364220416,Rusty,None,13,10
173,882992080364220416,Rusty,None,13,10
174,882992080364220416,Rusty,None,13,10
175,882992080364220416,Rusty,None,13,10
176,882762694511734784,Gus,None,12,10
177,882762694511734784,Gus,None,12,10
178,882762694511734784,Gus,pupper,12,10
179,882762694511734784,Gus,None,12,10
180,882627270321602560,Stanley,None,13,10
181,882627270321602560,Stanley,None,13,10
182,882627270321602560,Stanley,None,13,10
183,882627270321602560,Stanley,None,13,10
184,882268110199369728,Alfy,None,13,10
185,882268110199369728,Alfy,None,13,10
186,882268110199369728,Alfy,None,13,10
187,882268110199369728,Alfy,None,13,10
188,882045870035918850,Koko,None,13,10
189,882045870035918850,Koko,None,13,10
190,882045870035918850,Koko,None,13,10
191,882045870035918850,Koko,None,13,10
192,881906580714921986,Rey,None,12,10
193,881906580714921986,Rey,None,12,10
194,881906580714921986,Rey,None,12,10
195,881906580714921986,Rey,None,12,10
196,881666595344535552,Gary,None,13,10
197,881666595344535552,Gary,None,13,10
198,881666595344535552,Gary,None,13,10
199,881666595344535552,Gary,None,13,10
204,881268444196462592,Elliot,None,12,10
205,881268444196462592,Elliot,None,12,10
206,881268444196462592,Elliot,None,12,10
207,881268444196462592,Elliot,None,12,10
208,880935762899988482,Louis,None,13,10
209,880935762899988482,Louis,None,13,10
210,880935762899988482,Louis,None,13,10
211,880935762899988482,Louis,None,13,10
212,880872448815771648,None,None,12,10
213,880872448815771648,None,None,12,10
214,880872448815771648,None,None,12,10
215,880872448815771648,None,None,12,10
216,880465832366813184,Bella,None,12,10
217,880465832366813184,Bella,None,12,10
218,880465832366813184,Bella,None,12,10
219,880465832366813184,Bella,None,12,10
220,880221127280381952,Jesse,None,12,10
221,880221127280381952,Jesse,None,12,10
222,880221127280381952,Jesse,None,12,10
223,880221127280381952,Jesse,None,12,10
224,880095782870896641,None,None,11,10
225,880095782870896641,None,None,11,10
226,880095782870896641,None,None,11,10
227,880095782870896641,None,None,11,10
228,879862464715927552,Romeo,None,13,10
229,879862464715927552,Romeo,None,13,10
230,879862464715927552,Romeo,None,13,10
231,879862464715927552,Romeo,None,13,10
232,879492040517615616,Bailey,None,12,10
233,879492040517615616,Bailey,None,12,10
234,879492040517615616,Bailey,None,12,10
235,879492040517615616,Bailey,None,12,10
236,879415818425184262,Duddles,None,13,10
237,879415818425184262,Duddles,None,13,10
238,879415818425184262,Duddles,None,13,10
239,879415818425184262,Duddles,None,13,10
240,879376492567855104,Jack,None,12,10
241,879376492567855104,Jack,None,12,10
242,879376492567855104,Jack,None,12,10
243,879376492567855104,Jack,None,12,10
244,879050749262655488,Steven,None,11,10
245,879050749262655488,Steven,None,11,10
246,879050749262655488,Steven,None,11,10
247,879050749262655488,Steven,None,11,10
248,879008229531029506,Beau,None,13,10
249,879008229531029506,Beau,None,13,10
250,879008229531029506,Beau,None,13,10
251,879008229531029506,Beau,None,13,10
252,878776093423087618,Snoopy,None,13,10
253,878776093423087618,Snoopy,None,13,10
254,878776093423087618,Snoopy,None,13,10
255,878776093423087618,Snoopy,puppo,13,10
256,878281511006478336,Shadow,None,13,10
257,878281511006478336,Shadow,None,13,10
258,878281511006478336,Shadow,None,13,10
259,878281511006478336,Shadow,None,13,10
260,878057613040115712,Emmy,None,14,10
261,878057613040115712,Emmy,None,14,10
262,878057613040115712,Emmy,None,14,10
263,878057613040115712,Emmy,None,14,10
264,877736472329191424,Aja,None,13,10
265,877736472329191424,Aja,None,13,10
266,877736472329191424,Aja,None,13,10
267,877736472329191424,Aja,None,13,10
268,877611172832227328,None,None,14,10
269,877611172832227328,None,None,14,10
270,877611172832227328,None,pupper,14,10
271,877611172832227328,None,None,14,10
272,877556246731214848,Penny,None,12,10
273,877556246731214848,Penny,None,12,10
274,877556246731214848,Penny,None,12,10
275,877556246731214848,Penny,None,12,10
276,877316821321428993,Dante,None,13,10
277,877316821321428993,Dante,None,13,10
278,877316821321428993,Dante,None,13,10
279,877316821321428993,Dante,None,13,10
280,877201837425926144,Nelly,None,12,10
281,877201837425926144,Nelly,None,12,10
282,877201837425926144,Nelly,None,12,10
283,877201837425926144,Nelly,None,12,10
284,876838120628539392,Ginger,None,12,10
285,876838120628539392,Ginger,None,12,10
286,876838120628539392,Ginger,pupper,12,10
287,876838120628539392,Ginger,None,12,10
288,876484053909872640,Benedict,None,13,10
289,876484053909872640,Benedict,None,13,10
290,876484053909872640,Benedict,None,13,10
291,876484053909872640,Benedict,None,13,10
292,876120275196170240,Venti,None,13,10
293,876120275196170240,Venti,None,13,10
294,876120275196170240,Venti,None,13,10
295,876120275196170240,Venti,None,13,10
296,875747767867523072,Goose,None,13,10
297,875747767867523072,Goose,None,13,10
298,875747767867523072,Goose,None,13,10
299,875747767867523072,Goose,None,13,10
300,875144289856114688,Nugget,None,13,10
301,875144289856114688,Nugget,None,13,10
302,875144289856114688,Nugget,None,13,10
303,875144289856114688,Nugget,None,13,10
304,875021211251597312,None,None,12,10
305,875021211251597312,None,None,12,10
306,875021211251597312,None,None,12,10
307,875021211251597312,None,None,12,10
308,874680097055178752,Cash,None,12,10
309,874680097055178752,Cash,None,12,10
310,874680097055178752,Cash,None,12,10
311,874680097055178752,Cash,None,12,10
312,874296783580663808,Jed,None,13,10
313,874296783580663808,Jed,None,13,10
314,874296783580663808,Jed,pupper,13,10
315,874296783580663808,Jed,None,13,10
316,874057562936811520,None,None,12,10
317,874057562936811520,None,None,12,10
318,874057562936811520,None,None,12,10
319,874057562936811520,None,None,12,10
320,874012996292530176,Sebastian,None,13,10
321,874012996292530176,Sebastian,None,13,10
322,874012996292530176,Sebastian,None,13,10
323,874012996292530176,Sebastian,puppo,13,10
324,873580283840344065,None,None,13,10
325,873580283840344065,None,None,13,10
326,873580283840344065,None,None,13,10
327,873580283840344065,None,None,13,10
328,873213775632977920,Sierra,None,12,10
329,873213775632977920,Sierra,None,12,10
330,873213775632977920,Sierra,pupper,12,10
331,873213775632977920,Sierra,None,12,10
332,872967104147763200,None,doggo,12,10
333,872967104147763200,None,None,12,10
334,872967104147763200,None,None,12,10
335,872967104147763200,None,None,12,10
336,872820683541237760,None,None,13,10
337,872820683541237760,None,None,13,10
338,872820683541237760,None,None,13,10
339,872820683541237760,None,None,13,10
340,872620804844003328,Monkey,None,13,10
341,872620804844003328,Monkey,None,13,10
342,872620804844003328,Monkey,None,13,10
343,872620804844003328,Monkey,None,13,10
344,872486979161796608,None,None,12,10
345,872486979161796608,None,None,12,10
346,872486979161796608,None,None,12,10
347,872486979161796608,None,None,12,10
348,872122724285648897,Kody,None,12,10
349,872122724285648897,Kody,None,12,10
350,872122724285648897,Kody,None,12,10
351,872122724285648897,Kody,None,12,10
352,871879754684805121,Lassie,None,13,10
353,871879754684805121,Lassie,None,13,10
354,871879754684805121,Lassie,None,13,10
355,871879754684805121,Lassie,None,13,10
356,871762521631449091,Rover,None,12,10
357,871762521631449091,Rover,None,12,10
358,871762521631449091,Rover,pupper,12,10
359,871762521631449091,Rover,None,12,10
360,871515927908634625,Napolean,doggo,12,10
361,871515927908634625,Napolean,None,12,10
362,871515927908634625,Napolean,None,12,10
363,871515927908634625,Napolean,None,12,10
364,871032628920680449,Boomer,None,13,10
365,871032628920680449,Boomer,None,13,10
366,871032628920680449,Boomer,None,13,10
367,871032628920680449,Boomer,None,13,10
368,870804317367881728,None,None,11,10
369,870804317367881728,None,None,11,10
370,870804317367881728,None,None,11,10
371,870804317367881728,None,None,11,10
372,870656317836468226,Cody,None,13,10
373,870656317836468226,Cody,None,13,10
374,870656317836468226,Cody,None,13,10
375,870656317836468226,Cody,None,13,10
376,870374049280663552,Zoey,None,13,10
377,870374049280663552,Zoey,None,13,10
378,870374049280663552,Zoey,None,13,10
379,870374049280663552,Zoey,None,13,10
380,870308999962521604,Rumble,None,13,10
381,870308999962521604,Rumble,None,13,10
382,870308999962521604,Rumble,None,13,10
383,870308999962521604,Rumble,None,13,10
384,870063196459192321,Clifford,None,14,10
385,870063196459192321,Clifford,None,14,10
386,870063196459192321,Clifford,None,14,10
387,870063196459192321,Clifford,None,14,10
388,869772420881756160,Dewey,None,13,10
389,869772420881756160,Dewey,None,13,10
390,869772420881756160,Dewey,None,13,10
391,869772420881756160,Dewey,None,13,10
392,869702957897576449,Stanley,None,13,10
393,869702957897576449,Stanley,None,13,10
394,869702957897576449,Stanley,None,13,10
395,869702957897576449,Stanley,None,13,10
396,869596645499047938,Scout,doggo,12,10
397,869596645499047938,Scout,None,12,10
398,869596645499047938,Scout,None,12,10
399,869596645499047938,Scout,None,12,10
400,869227993411051520,Gizmo,None,13,10
401,869227993411051520,Gizmo,None,13,10
402,869227993411051520,Gizmo,None,13,10
403,869227993411051520,Gizmo,None,13,10
404,868880397819494401,Walter,None,14,10
405,868880397819494401,Walter,None,14,10
406,868880397819494401,Walter,None,14,10
407,868880397819494401,Walter,None,14,10
408,868622495443632128,None,None,13,10
409,868622495443632128,None,None,13,10
410,868622495443632128,None,None,13,10
411,868622495443632128,None,None,13,10
412,868552278524837888,Cooper,None,12,10
413,868552278524837888,Cooper,None,12,10
414,868552278524837888,Cooper,None,12,10
415,868552278524837888,Cooper,None,12,10
416,867900495410671616,None,None,12,10
417,867900495410671616,None,None,12,10
418,867900495410671616,None,None,12,10
419,867900495410671616,None,None,12,10
420,867774946302451713,Harold,None,13,10
421,867774946302451713,Harold,None,13,10
422,867774946302451713,Harold,None,13,10
423,867774946302451713,Harold,None,13,10
424,867421006826221569,Shikha,None,12,10
425,867421006826221569,Shikha,None,12,10
426,867421006826221569,Shikha,None,12,10
427,867421006826221569,Shikha,puppo,12,10
428,867072653475098625,None,None,13,10
429,867072653475098625,None,None,13,10
430,867072653475098625,None,None,13,10
431,867072653475098625,None,None,13,10
432,867051520902168576,None,None,13,10
433,867051520902168576,None,None,13,10
434,867051520902168576,None,None,13,10
435,867051520902168576,None,None,13,10
436,866686824827068416,Lili,None,12,10
437,866686824827068416,Lili,None,12,10
438,866686824827068416,Lili,None,12,10
439,866686824827068416,Lili,None,12,10
440,866450705531457537,Jamesy,None,13,10
441,866450705531457537,Jamesy,None,13,10
442,866450705531457537,Jamesy,pupper,13,10
443,866450705531457537,Jamesy,None,13,10
444,866334964761202691,Coco,None,12,10
445,866334964761202691,Coco,None,12,10
446,866334964761202691,Coco,None,12,10
447,866334964761202691,Coco,None,12,10
448,865718153858494464,Boomer,None,13,10
449,865718153858494464,Boomer,None,13,10
450,865718153858494464,Boomer,None,13,10
451,865718153858494464,Boomer,None,13,10
452,865359393868664832,Sammy,None,13,10
453,865359393868664832,Sammy,None,13,10
454,865359393868664832,Sammy,None,13,10
455,865359393868664832,Sammy,None,13,10
456,865006731092295680,Nelly,None,13,10
457,865006731092295680,Nelly,None,13,10
458,865006731092295680,Nelly,None,13,10
459,865006731092295680,Nelly,None,13,10
460,864873206498414592,None,None,14,10
461,864873206498414592,None,None,14,10
462,864873206498414592,None,None,14,10
463,864873206498414592,None,None,14,10
464,864279568663928832,Meatball,None,12,10
465,864279568663928832,Meatball,None,12,10
466,864279568663928832,Meatball,None,12,10
467,864279568663928832,Meatball,None,12,10
468,864197398364647424,Paisley,None,13,10
469,864197398364647424,Paisley,None,13,10
470,864197398364647424,Paisley,None,13,10
471,864197398364647424,Paisley,None,13,10
472,863907417377173506,Albus,None,13,10
473,863907417377173506,Albus,None,13,10
474,863907417377173506,Albus,None,13,10
475,863907417377173506,Albus,None,13,10
476,863553081350529029,Neptune,None,13,10
477,863553081350529029,Neptune,None,13,10
478,863553081350529029,Neptune,None,13,10
479,863553081350529029,Neptune,None,13,10
480,863432100342583297,Belle,None,12,10
481,863432100342583297,Belle,None,12,10
482,863432100342583297,Belle,None,12,10
483,863432100342583297,Belle,None,12,10
484,863079547188785154,None,None,14,10
485,863079547188785154,None,None,14,10
486,863079547188785154,None,None,14,10
487,863079547188785154,None,None,14,10
488,863062471531167744,Quinn,None,13,10
489,863062471531167744,Quinn,None,13,10
490,863062471531167744,Quinn,None,13,10
491,863062471531167744,Quinn,None,13,10
492,862831371563274240,Zooey,None,13,10
493,862831371563274240,Zooey,None,13,10
494,862831371563274240,Zooey,None,13,10
495,862831371563274240,Zooey,None,13,10
496,862722525377298433,Dave,None,11,10
497,862722525377298433,Dave,None,11,10
498,862722525377298433,Dave,None,11,10
499,862722525377298433,Dave,None,11,10
500,862457590147678208,Jersey,None,13,10
501,862457590147678208,Jersey,None,13,10
502,862457590147678208,Jersey,None,13,10
503,862457590147678208,Jersey,None,13,10
504,862096992088072192,None,None,13,10
505,862096992088072192,None,None,13,10
506,862096992088072192,None,None,13,10
507,862096992088072192,None,None,13,10
508,861383897657036800,Hobbes,None,13,10
509,861383897657036800,Hobbes,None,13,10
510,861383897657036800,Hobbes,None,13,10
511,861383897657036800,Hobbes,None,13,10
512,861288531465048066,None,None,13,10
513,861288531465048066,None,None,13,10
514,861288531465048066,None,None,13,10
515,861288531465048066,None,None,13,10
516,861005113778896900,Burt,None,12,10
517,861005113778896900,Burt,None,12,10
518,861005113778896900,Burt,None,12,10
519,861005113778896900,Burt,None,12,10
520,860924035999428608,None,None,13,10
521,860924035999428608,None,None,13,10
522,860924035999428608,None,None,13,10
523,860924035999428608,None,None,13,10
524,860563773140209665,Lorenzo,None,13,10
525,860563773140209665,Lorenzo,None,13,10
526,860563773140209665,Lorenzo,None,13,10
527,860563773140209665,Lorenzo,None,13,10
528,860524505164394496,Carl,None,13,10
529,860524505164394496,Carl,None,13,10
530,860524505164394496,Carl,None,13,10
531,860524505164394496,Carl,None,13,10
532,860276583193509888,Jordy,None,12,10
533,860276583193509888,Jordy,None,12,10
534,860276583193509888,Jordy,None,12,10
535,860276583193509888,Jordy,None,12,10
536,860184849394610176,None,None,14,10
537,860184849394610176,None,None,14,10
538,860184849394610176,None,None,14,10
539,860184849394610176,None,None,14,10
540,859924526012018688,Milky,None,12,10
541,859924526012018688,Milky,None,12,10
542,859924526012018688,Milky,None,12,10
543,859924526012018688,Milky,None,12,10
544,859851578198683649,Trooper,None,13,10
545,859851578198683649,Trooper,None,13,10
546,859851578198683649,Trooper,None,13,10
547,859851578198683649,Trooper,None,13,10
548,859607811541651456,None,None,13,10
549,859607811541651456,None,None,13,10
550,859607811541651456,None,None,13,10
551,859607811541651456,None,puppo,13,10
552,859196978902773760,quite,None,12,10
553,859196978902773760,quite,None,12,10
554,859196978902773760,quite,None,12,10
555,859196978902773760,quite,None,12,10
556,859074603037188101,None,None,13,10
557,859074603037188101,None,None,13,10
558,859074603037188101,None,None,13,10
559,859074603037188101,None,None,13,10
560,858843525470990336,None,doggo,13,10
561,858843525470990336,None,None,13,10
562,858843525470990336,None,None,13,10
563,858843525470990336,None,None,13,10
564,858471635011153920,Sophie,None,13,10
565,858471635011153920,Sophie,None,13,10
566,858471635011153920,Sophie,None,13,10
567,858471635011153920,Sophie,None,13,10
568,858107933456039936,Wyatt,None,12,10
569,858107933456039936,Wyatt,None,12,10
570,858107933456039936,Wyatt,None,12,10
571,858107933456039936,Wyatt,None,12,10
572,857989990357356544,Rosie,None,12,10
573,857989990357356544,Rosie,None,12,10
574,857989990357356544,Rosie,None,12,10
575,857989990357356544,Rosie,None,12,10
576,857746408056729600,Thor,None,13,10
577,857746408056729600,Thor,None,13,10
578,857746408056729600,Thor,None,13,10
579,857746408056729600,Thor,None,13,10
580,857393404942143489,None,None,13,10
581,857393404942143489,None,None,13,10
582,857393404942143489,None,None,13,10
583,857393404942143489,None,None,13,10
584,857263160327368704,Oscar,None,13,10
585,857263160327368704,Oscar,None,13,10
586,857263160327368704,Oscar,None,13,10
587,857263160327368704,Oscar,None,13,10
588,857029823797047296,Zeke,None,12,10
589,857029823797047296,Zeke,None,12,10
590,857029823797047296,Zeke,None,12,10
591,857029823797047296,Zeke,None,12,10
592,856543823941562368,Callie,None,12,10
593,856543823941562368,Callie,None,12,10
594,856543823941562368,Callie,None,12,10
595,856543823941562368,Callie,None,12,10
596,856526610513747968,None,None,14,10
597,856526610513747968,None,None,14,10
598,856526610513747968,None,None,14,10
599,856526610513747968,None,None,14,10
600,856282028240666624,Cermet,None,14,10
601,856282028240666624,Cermet,None,14,10
602,856282028240666624,Cermet,None,14,10
603,856282028240666624,Cermet,None,14,10
604,855851453814013952,None,doggo,13,10
605,855851453814013952,None,None,13,10
606,855851453814013952,None,None,13,10
607,855851453814013952,None,puppo,13,10
608,855459453768019968,quite,None,12,10
609,855459453768019968,quite,None,12,10
610,855459453768019968,quite,None,12,10
611,855459453768019968,quite,None,12,10
612,854732716440526848,Marlee,None,12,10
613,854732716440526848,Marlee,None,12,10
614,854732716440526848,Marlee,None,12,10
615,854732716440526848,Marlee,None,12,10
616,854482394044301312,Arya,None,13,10
617,854482394044301312,Arya,None,13,10
618,854482394044301312,Arya,None,13,10
619,854482394044301312,Arya,None,13,10
620,854365224396361728,Einstein,None,13,10
621,854365224396361728,Einstein,None,13,10
622,854365224396361728,Einstein,None,13,10
623,854365224396361728,Einstein,None,13,10
624,854120357044912130,None,None,14,10
625,854120357044912130,None,None,14,10
626,854120357044912130,None,pupper,14,10
627,854120357044912130,None,None,14,10
628,854010172552949760,None,doggo,11,10
629,854010172552949760,None,floofer,11,10
630,854010172552949760,None,None,11,10
631,854010172552949760,None,None,11,10
632,853760880890318849,Alice,None,12,10
633,853760880890318849,Alice,None,12,10
634,853760880890318849,Alice,None,12,10
635,853760880890318849,Alice,None,12,10
636,853639147608842240,None,None,13,10
637,853639147608842240,None,None,13,10
638,853639147608842240,None,None,13,10
639,853639147608842240,None,None,13,10
640,853299958564483072,Rumpole,None,13,10
641,853299958564483072,Rumpole,None,13,10
642,853299958564483072,Rumpole,None,13,10
643,853299958564483072,Rumpole,None,13,10
644,852912242202992640,Benny,None,12,10
645,852912242202992640,Benny,None,12,10
646,852912242202992640,Benny,None,12,10
647,852912242202992640,Benny,None,12,10
648,852672615818899456,Aspen,None,12,10
649,852672615818899456,Aspen,None,12,10
650,852672615818899456,Aspen,None,12,10
651,852672615818899456,Aspen,None,12,10
652,852553447878664193,Jarod,None,13,10
653,852553447878664193,Jarod,None,13,10
654,852553447878664193,Jarod,None,13,10
655,852553447878664193,Jarod,None,13,10
656,852311364735569921,Wiggles,None,13,10
657,852311364735569921,Wiggles,None,13,10
658,852311364735569921,Wiggles,None,13,10
659,852311364735569921,Wiggles,None,13,10
660,852226086759018497,General,None,14,10
661,852226086759018497,General,None,14,10
662,852226086759018497,General,None,14,10
663,852226086759018497,General,None,14,10
664,852189679701164033,Sailor,None,12,10
665,852189679701164033,Sailor,None,12,10
666,852189679701164033,Sailor,None,12,10
667,852189679701164033,Sailor,None,12,10
668,851591660324737024,None,None,11,10
669,851591660324737024,None,None,11,10
670,851591660324737024,None,None,11,10
671,851591660324737024,None,None,11,10
672,851464819735769094,Iggy,None,14,10
673,851464819735769094,Iggy,None,14,10
674,851464819735769094,Iggy,None,14,10
675,851464819735769094,Iggy,None,14,10
676,851224888060895234,Snoop,None,13,10
677,851224888060895234,Snoop,None,13,10
678,851224888060895234,Snoop,None,13,10
679,851224888060895234,Snoop,None,13,10
680,850753642995093505,Kyle,None,11,10
681,850753642995093505,Kyle,None,11,10
682,850753642995093505,Kyle,None,11,10
683,850753642995093505,Kyle,None,11,10
684,850380195714523136,Leo,None,13,10
685,850380195714523136,Leo,None,13,10
686,850380195714523136,Leo,None,13,10
687,850380195714523136,Leo,None,13,10
688,850145622816686080,Riley,None,11,10
689,850145622816686080,Riley,None,11,10
690,850145622816686080,Riley,None,11,10
691,850145622816686080,Riley,None,11,10
692,850019790995546112,Boomer,None,12,10
693,850019790995546112,Boomer,None,12,10
694,850019790995546112,Boomer,pupper,12,10
695,850019790995546112,Boomer,None,12,10
696,849776966551130114,None,None,12,10
697,849776966551130114,None,None,12,10
698,849776966551130114,None,None,12,10
699,849776966551130114,None,None,12,10
700,849412302885593088,Noosh,None,12,10
701,849412302885593088,Noosh,None,12,10
702,849412302885593088,Noosh,None,12,10
703,849412302885593088,Noosh,None,12,10
704,849336543269576704,None,None,11,10
705,849336543269576704,None,None,11,10
706,849336543269576704,None,None,11,10
707,849336543269576704,None,None,11,10
708,849051919805034497,Kevin,None,13,10
709,849051919805034497,Kevin,None,13,10
710,849051919805034497,Kevin,None,13,10
711,849051919805034497,Kevin,None,13,10
712,848690551926992896,None,None,12,10
713,848690551926992896,None,None,12,10
714,848690551926992896,None,None,12,10
715,848690551926992896,None,None,12,10
716,848324959059550208,Odin,None,12,10
717,848324959059550208,Odin,None,12,10
718,848324959059550208,Odin,None,12,10
719,848324959059550208,Odin,None,12,10
720,848212111729840128,Jerry,None,6,10
721,848212111729840128,Jerry,None,6,10
722,848212111729840128,Jerry,None,6,10
723,848212111729840128,Jerry,None,6,10
724,847971574464610304,None,None,13,10
725,847971574464610304,None,None,13,10
726,847971574464610304,None,None,13,10
727,847971574464610304,None,None,13,10
728,847962785489326080,Georgie,None,10,10
729,847962785489326080,Georgie,None,10,10
730,847962785489326080,Georgie,None,10,10
731,847962785489326080,Georgie,None,10,10
732,847842811428974592,Rontu,None,12,10
733,847842811428974592,Rontu,None,12,10
